timestamp,FR_Hip,FR_Thigh,FR_Calf,FL_Hip,FL_Thigh,FL_Calf,BR_Hip,BR_Thigh,BR_Calf,BL_Hip,BL_Thigh,BL_Calf
1782329986.772,90.00,55.18,105.15,93.00,158.14,75.22,97.00,33.77,106.65,97.00,121.30,68.26,-0.22,-0.12,-0.18,-0.18
1782329986.885,90.00,53.36,102.28,93.00,155.96,70.12,97.00,35.10,110.52,97.00,123.97,71.36,-0.22,-0.11,-0.18,-0.18
1782329986.997,90.00,51.21,99.53,93.00,152.18,64.81,97.00,37.11,114.23,97.00,126.24,74.89,-0.22,-0.11,-0.18,-0.18
1782329987.109,90.00,49.38,96.59,93.00,147.73,59.73,97.00,40.16,117.22,97.00,128.48,78.36,-0.22,-0.11,-0.18,-0.18
1782329987.222,90.00,47.82,93.67,93.00,142.82,55.43,97.00,43.79,119.38,97.00,130.49,81.72,-0.22,-0.12,-0.18,-0.18
1782329987.335,90.00,46.03,91.23,93.00,137.66,52.58,97.00,47.49,120.80,97.00,131.78,84.99,-0.22,-0.12,-0.19,-0.18
1782329987.446,90.00,45.24,88.70,93.00,133.18,50.88,97.00,51.91,120.66,97.00,133.32,87.60,-0.22,-0.13,-0.20,-0.18
1782329987.559,90.00,44.51,86.75,93.00,129.04,50.74,97.00,56.32,119.49,97.00,134.34,89.76,-0.22,-0.14,-0.21,-0.18
1782329987.672,90.00,44.28,85.23,93.00,125.04,52.37,97.00,60.27,117.78,97.00,135.22,91.22,-0.22,-0.15,-0.21,-0.18
1782329987.785,90.00,44.39,84.30,93.00,122.45,53.93,97.00,65.92,113.69,97.00,135.86,91.95,-0.22,-0.16,-0.23,-0.18
1782329987.897,90.00,42.07,85.37,93.00,120.92,55.65,97.00,69.24,111.06,97.00,137.34,91.56,-0.22,-0.17,-0.24,-0.18
1782329988.010,90.00,37.67,88.25,93.00,121.57,56.11,97.00,68.98,110.54,97.00,141.56,89.55,-0.21,-0.17,-0.24,-0.17
1782329988.123,90.00,33.61,91.68,93.00,122.57,57.49,97.00,67.75,109.97,97.00,144.64,87.21,-0.20,-0.17,-0.23,-0.16
1782329988.236,90.00,30.84,95.24,93.00,124.01,59.58,97.00,65.96,109.10,97.00,147.13,84.30,-0.19,-0.17,-0.23,-0.15
1782329988.350,90.00,29.05,99.09,93.00,126.18,61.90,97.00,64.39,107.39,97.00,148.47,80.84,-0.18,-0.17,-0.23,-0.14
1782329988.463,90.00,28.51,103.13,93.00,128.96,64.49,97.00,63.10,104.97,97.00,148.68,76.80,-0.17,-0.17,-0.23,-0.13
1782329988.576,90.00,29.06,107.29,93.00,131.64,67.76,97.00,61.23,102.58,97.00,147.49,72.29,-0.17,-0.17,-0.24,-0.13
1782329988.689,90.00,30.60,111.44,93.00,133.11,72.12,97.00,57.46,101.22,97.00,144.92,67.51,-0.17,-0.17,-0.23,-0.13
1782329988.800,90.00,33.29,115.17,93.00,136.00,75.58,97.00,56.14,98.09,97.00,141.46,62.76,-0.17,-0.17,-0.23,-0.13
1782329988.914,90.00,36.89,118.13,93.00,138.91,78.97,97.00,55.37,94.75,97.00,137.44,58.38,-0.17,-0.17,-0.23,-0.13
1782329989.027,90.00,40.80,120.31,93.00,141.42,82.31,97.00,54.67,91.65,97.00,132.89,54.99,-0.17,-0.17,-0.23,-0.13
1782329989.139,90.00,44.99,121.37,93.00,142.77,85.63,97.00,53.04,89.43,97.00,128.35,52.80,-0.18,-0.17,-0.23,-0.14
1782329989.251,90.00,49.04,121.49,93.00,143.93,88.39,97.00,51.97,87.38,97.00,123.85,52.16,-0.19,-0.17,-0.23,-0.15
1782329989.364,90.00,53.49,120.03,93.00,145.11,90.43,97.00,51.71,85.52,97.00,120.03,52.48,-0.20,-0.17,-0.23,-0.16
1782329989.479,90.00,57.84,117.57,93.00,145.90,91.79,97.00,51.63,84.23,97.00,116.54,54.04,-0.21,-0.17,-0.23,-0.17
1782329989.592,90.00,61.78,114.56,93.00,146.00,92.49,97.00,51.22,83.82,97.00,113.17,56.89,-0.22,-0.17,-0.23,-0.18
1782329989.703,90.00,63.04,113.22,93.00,148.84,91.66,97.00,47.16,85.92,97.00,112.34,58.07,-0.22,-0.16,-0.23,-0.18
1782329989.816,90.00,62.64,112.49,93.00,152.40,89.99,97.00,41.91,89.51,97.00,113.17,58.60,-0.22,-0.15,-0.22,-0.18
1782329989.928,90.00,61.59,111.48,93.00,155.83,87.73,97.00,38.43,92.99,97.00,114.42,59.85,-0.22,-0.14,-0.21,-0.18
1782329990.041,90.00,59.77,110.34,93.00,157.95,84.91,97.00,35.62,96.88,97.00,115.87,61.92,-0.22,-0.13,-0.20,-0.18
1782329990.153,90.00,58.22,108.27,93.00,158.73,81.40,97.00,33.76,101.01,97.00,118.12,64.09,-0.22,-0.12,-0.19,-0.18
1782329990.266,90.00,55.79,106.38,93.00,158.37,77.18,97.00,33.30,105.11,97.00,120.10,67.15,-0.22,-0.12,-0.18,-0.18
1782329990.378,90.00,54.07,103.53,93.00,156.43,72.33,97.00,33.84,109.25,97.00,122.82,70.06,-0.22,-0.12,-0.18,-0.18
1782329990.494,90.00,52.67,101.14,93.00,154.22,68.14,97.00,35.35,112.24,97.00,124.97,72.63,-0.22,-0.11,-0.18,-0.18
1782329990.605,90.00,51.08,98.01,93.00,148.23,63.53,97.00,35.78,117.08,97.00,127.60,75.95,-0.22,-0.12,-0.17,-0.18
1782329990.718,90.00,49.63,94.91,93.00,144.99,58.40,97.00,40.50,118.92,97.00,129.99,79.31,-0.22,-0.12,-0.18,-0.18
1782329990.830,90.00,47.65,92.38,93.00,140.91,54.09,97.00,45.29,119.94,97.00,131.48,82.81,-0.22,-0.12,-0.19,-0.18
1782329990.943,90.00,45.92,90.09,93.00,135.87,51.78,97.00,49.13,120.91,97.00,132.60,85.97,-0.22,-0.13,-0.19,-0.18
1782329991.054,90.00,45.65,87.51,93.00,131.42,50.79,97.00,53.43,120.50,97.00,134.34,88.27,-0.22,-0.14,-0.20,-0.18
1782329991.167,90.00,45.53,85.51,93.00,127.46,51.19,97.00,57.86,118.92,97.00,135.64,90.06,-0.22,-0.14,-0.21,-0.18
1782329991.280,90.00,44.39,84.75,93.00,124.08,52.74,97.00,62.54,116.18,97.00,135.57,91.56,-0.22,-0.15,-0.22,-0.18
1782329991.393,90.00,44.78,83.97,93.00,121.12,55.34,97.00,67.35,112.62,97.00,136.25,91.96,-0.22,-0.17,-0.23,-0.18
1782329991.505,90.00,41.12,86.02,93.00,120.81,56.10,97.00,68.64,111.35,97.00,139.74,90.62,-0.21,-0.17,-0.23,-0.17
1782329991.621,90.00,36.44,89.33,93.00,121.44,57.09,97.00,67.71,111.04,97.00,143.24,88.62,-0.20,-0.17,-0.23,-0.16
1782329991.739,90.00,32.84,92.83,93.00,122.42,58.93,97.00,65.95,110.59,97.00,146.10,86.08,-0.19,-0.17,-0.23,-0.15
1782329991.851,90.00,30.18,96.62,93.00,124.12,61.08,97.00,64.23,109.38,97.00,147.94,83.01,-0.18,-0.17,-0.23,-0.14
1782329991.963,90.00,28.64,100.65,93.00,126.51,63.46,97.00,62.75,107.37,97.00,148.63,79.36,-0.18,-0.17,-0.23,-0.14
1782329992.075,90.00,28.91,104.58,93.00,129.00,66.47,97.00,60.81,105.21,97.00,148.71,75.07,-0.17,-0.17,-0.23,-0.13
1782329992.189,90.00,30.32,108.52,93.00,132.31,69.37,97.00,59.90,102.01,97.00,147.46,70.32,-0.17,-0.17,-0.23,-0.13
1782329992.302,90.00,32.17,112.57,93.00,134.82,73.08,97.00,57.81,99.45,97.00,144.34,65.47,-0.17,-0.17,-0.23,-0.12
1782329992.414,90.00,35.03,116.12,93.00,137.14,76.89,97.00,55.80,96.81,97.00,140.39,60.82,-0.17,-0.17,-0.23,-0.13
1782329992.527,90.00,38.82,118.72,93.00,139.18,80.59,97.00,54.00,94.16,97.00,136.14,56.68,-0.17,-0.17,-0.23,-0.13
1782329992.640,90.00,42.67,120.61,93.00,141.33,83.88,97.00,53.06,91.29,97.00,131.37,53.79,-0.18,-0.17,-0.23,-0.13
1782329992.753,90.00,46.75,121.35,93.00,143.08,86.82,97.00,52.34,88.73,97.00,126.76,52.21,-0.18,-0.17,-0.23,-0.14
1782329992.871,90.00,51.34,120.47,93.00,144.34,89.27,97.00,51.71,86.67,97.00,122.80,51.61,-0.19,-0.17,-0.23,-0.15
1782329992.983,90.00,55.40,118.96,93.00,144.94,91.18,97.00,50.90,85.32,97.00,118.83,52.73,-0.20,-0.17,-0.23,-0.16
1782329993.095,90.00,59.79,116.09,93.00,145.22,92.36,97.00,50.34,84.52,97.00,115.51,54.66,-0.21,-0.17,-0.23,-0.17
1782329993.207,90.00,63.83,112.71,93.00,146.04,92.52,97.00,50.52,84.11,97.00,112.67,57.41,-0.22,-0.17,-0.23,-0.18
1782329993.319,90.00,63.32,112.65,93.00,150.36,91.06,97.00,45.12,87.21,97.00,112.85,57.91,-0.22,-0.16,-0.22,-0.18
1782329993.432,90.00,62.12,112.32,93.00,152.57,89.34,97.00,39.04,91.52,97.00,113.46,59.14,-0.22,-0.15,-0.21,-0.18
1782329993.545,90.00,61.13,110.92,93.00,155.48,86.80,97.00,35.85,95.13,97.00,115.06,60.44,-0.22,-0.14,-0.20,-0.18
1782329993.656,90.00,59.80,109.09,93.00,157.80,83.66,97.00,34.16,98.74,97.00,117.13,62.28,-0.22,-0.13,-0.19,-0.18
1782329993.769,90.00,58.19,106.88,93.00,158.47,79.86,97.00,33.17,102.72,97.00,119.52,64.65,-0.22,-0.12,-0.19,-0.18
1782329993.882,90.00,56.21,104.49,93.00,157.57,75.38,97.00,33.15,106.83,97.00,121.96,67.59,-0.22,-0.12,-0.18,-0.18
1782329993.995,90.00,54.18,101.84,93.00,154.91,70.40,97.00,33.93,111.02,97.00,124.46,70.86,-0.22,-0.12,-0.18,-0.18
1782329994.106,90.00,51.73,99.31,93.00,151.41,65.18,97.00,36.12,114.70,97.00,126.54,74.55,-0.22,-0.12,-0.18,-0.18
1782329994.219,90.00,49.96,96.34,93.00,147.04,60.22,97.00,39.14,117.80,97.00,128.84,78.02,-0.22,-0.12,-0.18,-0.18
1782329994.332,90.00,48.91,93.13,93.00,142.51,55.85,97.00,43.11,119.78,97.00,131.28,81.20,-0.22,-0.12,-0.18,-0.18
1782329994.445,90.00,47.70,90.38,93.00,137.62,52.83,97.00,47.10,121.01,97.00,133.06,84.31,-0.22,-0.13,-0.19,-0.18
1782329994.557,90.00,46.44,88.13,93.00,133.17,51.08,97.00,51.55,120.88,97.00,134.24,87.13,-0.22,-0.13,-0.20,-0.18
1782329994.673,90.00,45.44,86.33,93.00,128.88,51.08,97.00,55.74,119.96,97.00,135.05,89.42,-0.22,-0.14,-0.20,-0.18
1782329994.785,90.00,45.57,84.61,93.00,125.20,52.25,97.00,60.20,117.79,97.00,136.23,90.82,-0.22,-0.15,-0.21,-0.18
1782329994.898,90.00,45.05,83.98,93.00,121.86,54.69,97.00,64.56,114.86,97.00,136.38,91.76,-0.22,-0.16,-0.22,-0.18
1782329995.010,90.00,42.92,84.93,93.00,120.17,56.55,97.00,67.83,112.19,97.00,137.77,91.42,-0.22,-0.17,-0.23,-0.18
1782329995.123,90.00,38.89,87.63,93.00,120.54,57.26,97.00,67.13,112.05,97.00,142.40,89.38,-0.21,-0.17,-0.23,-0.16
1782329995.237,90.00,34.57,91.18,93.00,121.66,58.42,97.00,66.22,111.24,97.00,145.35,87.14,-0.20,-0.17,-0.23,-0.15
1782329995.350,90.00,31.65,94.80,93.00,123.35,60.13,97.00,64.96,109.96,97.00,147.78,84.29,-0.19,-0.17,-0.23,-0.15
1782329995.462,90.00,29.80,98.67,93.00,125.41,62.47,97.00,63.29,108.33,97.00,149.16,80.87,-0.18,-0.17,-0.23,-0.14
1782329995.575,90.00,29.20,102.70,93.00,127.86,65.24,97.00,61.50,106.25,97.00,149.39,76.86,-0.17,-0.17,-0.23,-0.13
1782329995.687,90.00,29.69,106.85,93.00,130.50,68.42,97.00,59.62,103.82,97.00,148.23,72.33,-0.17,-0.17,-0.23,-0.13
1782329995.801,90.00,31.13,111.00,93.00,133.34,71.80,97.00,57.99,100.99,97.00,145.61,67.52,-0.17,-0.17,-0.23,-0.13
1782329995.912,90.00,33.60,114.81,93.00,135.74,75.55,97.00,55.95,98.34,97.00,141.98,62.75,-0.17,-0.17,-0.23,-0.13
1782329996.026,90.00,37.28,117.68,93.00,138.10,79.20,97.00,54.34,95.49,97.00,138.05,58.25,-0.17,-0.17,-0.23,-0.13
1782329996.138,90.00,41.16,119.85,93.00,140.17,82.68,97.00,52.97,92.71,97.00,133.46,54.76,-0.17,-0.17,-0.23,-0.13
1782329996.251,90.00,45.48,120.77,93.00,141.66,85.92,97.00,51.56,90.32,97.00,129.01,52.35,-0.18,-0.17,-0.23,-0.14
1782329996.363,90.00,49.56,120.85,93.00,143.24,88.52,97.00,51.05,87.93,97.00,124.51,51.58,-0.19,-0.17,-0.23,-0.15
1782329996.475,90.00,53.83,119.60,93.00,144.23,90.62,97.00,50.48,86.18,97.00,120.51,52.02,-0.20,-0.17,-0.23,-0.15
1782329996.588,90.00,58.26,117.10,93.00,145.08,91.98,97.00,50.45,84.83,97.00,117.05,53.48,-0.21,-0.17,-0.23,-0.16
1782329996.699,90.00,62.29,114.07,93.00,145.13,92.71,97.00,49.96,84.42,97.00,113.72,56.27,-0.22,-0.17,-0.23,-0.18
1782329996.812,90.00,63.72,112.62,93.00,147.84,91.90,97.00,46.20,86.39,97.00,112.79,57.53,-0.22,-0.16,-0.22,-0.18
1782329996.924,90.00,63.11,112.12,93.00,151.66,90.15,97.00,41.32,89.77,97.00,113.45,58.22,-0.22,-0.15,-0.21,-0.18
1782329997.037,90.00,62.31,110.92,93.00,154.51,87.91,97.00,37.19,93.53,97.00,114.84,59.30,-0.22,-0.14,-0.20,-0.18
1782329997.154,90.00,60.90,109.47,93.00,157.03,85.04,97.00,34.79,97.19,97.00,116.58,61.09,-0.22,-0.13,-0.20,-0.18
1782329997.266,90.00,58.73,107.96,93.00,157.62,81.54,97.00,32.72,101.39,97.00,118.38,63.70,-0.22,-0.13,-0.19,-0.18
1782329997.380,90.00,57.02,105.55,93.00,157.97,77.33,97.00,32.88,105.19,97.00,120.91,66.34,-0.22,-0.12,-0.18,-0.18
1782329997.496,90.00,55.21,102.83,93.00,156.09,72.52,97.00,33.40,109.34,97.00,123.57,69.36,-0.22,-0.12,-0.18,-0.18
1782329997.608,90.00,52.79,100.34,93.00,153.12,67.33,97.00,35.22,113.16,97.00,125.74,72.97,-0.22,-0.11,-0.18,-0.18
1782329997.721,90.00,51.20,97.23,93.00,148.88,62.24,97.00,37.73,116.64,97.00,128.32,76.34,-0.22,-0.12,-0.18,-0.18
1782329997.833,90.00,49.23,94.50,93.00,144.07,57.75,97.00,40.99,119.40,97.00,130.23,79.93,-0.22,-0.12,-0.18,-0.18
1782329997.946,90.00,48.35,91.39,93.00,139.20,54.26,97.00,44.87,121.10,97.00,132.50,83.00,-0.22,-0.12,-0.18,-0.18
1782329998.059,90.00,47.19,88.88,93.00,134.75,51.87,97.00,49.37,121.37,97.00,134.00,85.94,-0.22,-0.13,-0.19,-0.18
1782329998.171,90.00,46.97,86.41,93.00,130.41,51.13,97.00,53.71,120.75,97.00,135.67,88.20,-0.22,-0.14,-0.20,-0.18
1782329998.289,90.00,45.63,85.18,93.00,126.41,51.94,97.00,57.93,119.21,97.00,135.89,90.28,-0.22,-0.15,-0.21,-0.18
1782329998.402,90.00,45.30,84.13,93.00,123.01,53.79,97.00,62.43,116.46,97.00,136.40,91.44,-0.22,-0.16,-0.22,-0.18
1782329998.513,90.00,45.50,83.59,93.00,120.21,56.42,97.00,67.35,112.64,97.00,136.83,91.78,-0.22,-0.17,-0.23,-0.18
1782329998.626,90.00,40.70,86.35,93.00,120.29,56.91,97.00,67.45,112.19,97.00,140.74,90.22,-0.21,-0.17,-0.23,-0.17
1782329998.739,90.00,36.15,89.72,93.00,121.03,57.98,97.00,66.47,111.78,97.00,144.13,88.16,-0.20,-0.17,-0.23,-0.16
1782329998.852,90.00,32.64,93.31,93.00,122.35,59.61,97.00,65.12,110.87,97.00,146.79,85.56,-0.19,-0.17,-0.23,-0.15
1782329998.964,90.00,30.56,96.98,93.00,124.40,61.54,97.00,63.83,109.20,97.00,148.85,82.35,-0.18,-0.17,-0.23,-0.14
1782329999.076,90.00,29.37,100.98,93.00,126.73,64.11,97.00,62.13,107.26,97.00,149.52,78.59,-0.18,-0.17,-0.23,-0.13
1782329999.188,90.00,29.23,105.17,93.00,129.42,67.03,97.00,60.45,104.84,97.00,148.76,74.28,-0.17,-0.17,-0.23,-0.13
1782329999.301,90.00,30.59,109.20,93.00,131.92,70.53,97.00,58.29,102.44,97.00,147.04,69.50,-0.17,-0.17,-0.23,-0.13
1782329999.414,90.00,32.81,113.08,93.00,134.53,74.12,97.00,56.43,99.68,97.00,143.95,64.59,-0.17,-0.17,-0.23,-0.12
1782329999.525,90.00,35.89,116.44,93.00,136.98,77.78,97.00,54.74,96.82,97.00,139.96,59.95,-0.17,-0.17,-0.23,-0.13
1782329999.637,90.00,39.25,119.27,93.00,138.78,81.51,97.00,52.70,94.32,97.00,135.16,56.23,-0.17,-0.17,-0.23,-0.13
1782329999.750,90.00,43.50,120.68,93.00,140.44,84.87,97.00,51.22,91.78,97.00,130.71,53.32,-0.18,-0.17,-0.23,-0.13
1782329999.862,90.00,47.75,121.06,93.00,142.33,87.61,97.00,50.81,89.10,97.00,126.26,51.82,-0.18,-0.17,-0.23,-0.14
1782329999.974,90.00,52.31,120.01,93.00,143.45,89.96,97.00,50.12,87.14,97.00,122.32,51.46,-0.19,-0.17,-0.23,-0.15
1782330000.087,90.00,56.61,118.07,93.00,144.65,91.53,97.00,50.28,85.39,97.00,118.59,52.57,-0.20,-0.17,-0.23,-0.16
1782330000.200,90.00,60.86,115.20,93.00,144.61,92.66,97.00,49.38,84.88,97.00,115.23,54.81,-0.21,-0.17,-0.23,-0.17
1782330000.313,90.00,64.16,112.39,93.00,146.12,92.48,97.00,48.59,85.06,97.00,112.91,57.15,-0.22,-0.17,-0.23,-0.18
1782330000.425,90.00,63.39,112.42,93.00,149.72,91.02,97.00,42.70,88.60,97.00,113.08,57.89,-0.22,-0.16,-0.22,-0.18
1782330000.537,90.00,62.97,111.23,93.00,153.15,88.95,97.00,38.47,92.10,97.00,114.38,58.58,-0.22,-0.15,-0.21,-0.18
1782330000.650,90.00,61.51,110.15,93.00,155.91,86.32,97.00,35.45,95.74,97.00,115.79,60.30,-0.22,-0.14,-0.20,-0.18
1782330000.763,90.00,60.08,108.30,93.00,157.24,83.09,97.00,33.15,99.76,97.00,117.89,62.28,-0.22,-0.13,-0.19,-0.18
1782330000.876,90.00,57.80,106.55,93.00,157.93,79.16,97.00,32.61,103.64,97.00,119.87,65.16,-0.22,-0.12,-0.18,-0.18
1782330000.988,90.00,56.06,103.92,93.00,157.05,74.58,97.00,33.05,107.62,97.00,122.53,68.01,-0.22,-0.12,-0.18,-0.18
1782330001.102,90.00,54.02,101.24,93.00,154.18,69.55,97.00,34.02,111.79,97.00,125.02,71.33,-0.22,-0.12,-0.18,-0.18
1782330001.215,90.00,52.12,98.35,93.00,150.61,64.35,97.00,36.45,115.35,97.00,127.48,74.81,-0.22,-0.12,-0.18,-0.18
1782330001.327,90.00,50.39,95.40,93.00,146.15,59.49,97.00,39.60,118.32,97.00,129.76,78.30,-0.22,-0.12,-0.18,-0.18
1782330001.439,90.00,49.18,92.36,93.00,141.42,55.42,97.00,43.45,120.32,97.00,131.99,81.57,-0.22,-0.12,-0.18,-0.18
1782330001.552,90.00,48.12,89.61,93.00,136.74,52.53,97.00,47.70,121.19,97.00,133.80,84.61,-0.22,-0.13,-0.19,-0.18
1782330001.666,90.00,47.53,87.11,93.00,132.08,51.35,97.00,51.77,121.26,97.00,135.41,87.17,-0.22,-0.14,-0.20,-0.18
1782330001.782,90.00,46.28,85.56,93.00,127.81,51.70,97.00,55.86,120.28,97.00,135.94,89.46,-0.22,-0.15,-0.20,-0.18
1782330001.895,90.00,45.12,84.64,93.00,123.82,53.58,97.00,59.68,118.54,97.00,136.00,91.12,-0.22,-0.16,-0.21,-0.18
1782330002.007,90.00,45.50,83.68,93.00,121.15,55.43,97.00,64.98,114.58,97.00,136.78,91.70,-0.22,-0.17,-0.23,-0.18
1782330002.118,90.00,42.96,84.97,93.00,119.99,56.86,97.00,67.39,112.49,97.00,139.23,90.91,-0.22,-0.17,-0.23,-0.17
1782330002.230,90.00,38.23,88.14,93.00,120.65,57.46,97.00,66.94,112.00,97.00,143.07,89.01,-0.21,-0.17,-0.23,-0.16
1782330002.342,90.00,34.27,91.65,93.00,121.75,58.84,97.00,65.75,111.28,97.00,146.07,86.66,-0.20,-0.17,-0.23,-0.15
1782330002.455,90.00,31.50,95.33,93.00,123.21,60.96,97.00,63.94,110.32,97.00,148.33,83.73,-0.19,-0.17,-0.23,-0.14
1782330002.567,90.00,29.51,99.38,93.00,125.61,63.08,97.00,62.69,108.25,97.00,149.18,80.25,-0.18,-0.17,-0.23,-0.14
1782330002.680,90.00,29.62,103.21,93.00,127.95,66.03,97.00,60.65,106.25,97.00,149.73,76.08,-0.17,-0.17,-0.23,-0.13
1782330002.794,90.00,30.32,107.34,93.00,130.87,69.05,97.00,59.17,103.48,97.00,148.35,71.46,-0.17,-0.17,-0.23,-0.13
1782330002.907,90.00,31.91,111.43,93.00,133.39,72.65,97.00,57.09,100.91,97.00,145.50,66.59,-0.17,-0.17,-0.23,-0.12
1782330003.021,90.00,34.69,115.01,93.00,135.88,76.32,97.00,55.26,98.11,97.00,141.87,61.76,-0.17,-0.17,-0.23,-0.12
1782330003.134,90.00,38.11,117.96,93.00,138.23,79.91,97.00,53.74,95.21,97.00,137.48,57.48,-0.17,-0.17,-0.23,-0.13
1782330003.247,90.00,41.90,120.07,93.00,140.07,83.41,97.00,52.18,92.59,97.00,132.73,54.24,-0.18,-0.17,-0.23,-0.13
1782330003.358,90.00,46.24,120.80,93.00,141.50,86.55,97.00,50.83,90.23,97.00,128.29,52.06,-0.18,-0.17,-0.23,-0.14
1782330003.470,90.00,50.64,120.36,93.00,143.42,88.93,97.00,50.92,87.61,97.00,124.09,51.25,-0.19,-0.17,-0.23,-0.15
1782330003.582,90.00,54.77,119.06,93.00,144.16,90.97,97.00,50.13,86.07,97.00,120.05,52.02,-0.20,-0.17,-0.23,-0.16
1782330003.693,90.00,59.01,116.58,93.00,144.73,92.26,97.00,49.81,84.98,97.00,116.52,53.83,-0.21,-0.17,-0.23,-0.17
1782330003.805,90.00,63.12,113.34,93.00,144.72,92.87,97.00,49.36,84.68,97.00,113.30,56.70,-0.22,-0.17,-0.23,-0.18
1782330003.917,90.00,63.97,112.29,93.00,148.29,91.69,97.00,45.01,87.09,97.00,113.07,57.36,-0.22,-0.16,-0.22,-0.18
1782330004.027,90.00,63.56,111.46,93.00,151.73,89.88,97.00,40.01,90.66,97.00,114.01,57.95,-0.22,-0.15,-0.21,-0.18
1782330004.139,90.00,62.70,110.19,93.00,155.78,87.41,97.00,37.55,93.72,97.00,115.51,59.13,-0.22,-0.14,-0.20,-0.18
1782330004.251,90.00,60.78,109.06,93.00,157.30,84.49,97.00,34.45,97.84,97.00,117.02,61.34,-0.22,-0.13,-0.19,-0.18
1782330004.363,90.00,58.97,107.17,93.00,157.70,80.88,97.00,32.59,102.06,97.00,119.16,63.78,-0.22,-0.13,-0.19,-0.18
1782330004.475,90.00,57.08,104.83,93.00,157.22,76.57,97.00,32.38,106.15,97.00,121.62,66.61,-0.22,-0.12,-0.18,-0.18
1782330004.590,90.00,54.84,102.40,93.00,155.11,71.71,97.00,33.08,110.30,97.00,123.96,69.94,-0.22,-0.12,-0.18,-0.18
1782330004.701,90.00,53.08,99.43,93.00,152.18,66.51,97.00,35.29,113.96,97.00,126.62,73.26,-0.22,-0.12,-0.18,-0.18
1782330004.813,90.00,51.32,96.47,93.00,147.98,61.47,97.00,38.10,117.25,97.00,129.03,76.75,-0.22,-0.12,-0.18,-0.18
1782330004.924,90.00,49.63,93.61,93.00,143.26,57.08,97.00,41.62,119.75,97.00,131.08,80.24,-0.22,-0.12,-0.18,-0.18
1782330005.035,90.00,48.35,90.82,93.00,138.15,54.01,97.00,45.25,121.55,97.00,132.95,83.44,-0.22,-0.13,-0.18,-0.18
1782330005.146,90.00,46.47,88.80,93.00,133.41,52.25,97.00,49.31,122.09,97.00,133.77,86.57,-0.22,-0.13,-0.19,-0.18
1782330005.257,90.00,45.99,86.55,93.00,129.52,51.39,97.00,54.14,120.83,97.00,135.15,88.81,-0.22,-0.14,-0.20,-0.18
1782330005.369,90.00,46.83,84.30,93.00,125.86,52.11,97.00,58.76,118.74,97.00,137.00,90.18,-0.22,-0.15,-0.21,-0.18
1782330005.480,90.00,46.03,83.63,93.00,122.24,54.51,97.00,62.79,116.28,97.00,137.06,91.36,-0.22,-0.16,-0.22,-0.18
1782330005.592,90.00,45.33,83.67,93.00,119.64,57.10,97.00,66.99,112.94,97.00,137.59,91.53,-0.22,-0.17,-0.23,-0.18
1782330005.704,90.00,39.55,87.06,93.00,119.87,57.64,97.00,66.44,112.88,97.00,141.08,89.98,-0.21,-0.17,-0.23,-0.17
1782330005.815,90.00,36.15,90.00,93.00,121.28,58.14,97.00,66.39,111.56,97.00,145.24,87.64,-0.20,-0.17,-0.23,-0.16
1782330005.926,90.00,32.52,93.77,93.00,122.78,59.76,97.00,65.13,110.45,97.00,147.51,85.01,-0.19,-0.17,-0.23,-0.15
1782330006.038,90.00,30.85,97.39,93.00,124.81,61.90,97.00,63.63,108.84,97.00,149.62,81.70,-0.18,-0.17,-0.23,-0.14
1782330006.149,90.00,29.88,101.41,93.00,127.16,64.57,97.00,61.84,106.88,97.00,150.11,77.84,-0.18,-0.17,-0.23,-0.13
1782330006.261,90.00,30.07,105.54,93.00,129.45,67.90,97.00,59.49,104.88,97.00,149.27,73.41,-0.17,-0.17,-0.23,-0.13
1782330006.372,90.00,31.26,109.69,93.00,131.93,71.41,97.00,57.34,102.42,97.00,146.96,68.60,-0.17,-0.17,-0.23,-0.12
1782330006.483,90.00,33.43,113.60,93.00,134.69,74.89,97.00,55.75,99.45,97.00,143.47,63.73,-0.17,-0.17,-0.23,-0.12
1782330006.596,90.00,36.99,116.57,93.00,137.10,78.53,97.00,54.08,96.58,97.00,139.71,58.99,-0.17,-0.17,-0.23,-0.12
1782330006.708,90.00,40.74,118.94,93.00,139.67,81.85,97.00,53.26,93.40,97.00,135.12,55.16,-0.17,-0.17,-0.23,-0.13
1782330006.820,90.00,44.81,120.28,93.00,141.48,85.10,97.00,52.09,90.77,97.00,130.45,52.51,-0.18,-0.17,-0.23,-0.13
1782330006.935,90.00,48.74,120.75,93.00,142.52,88.05,97.00,50.65,88.75,97.00,125.75,51.48,-0.19,-0.17,-0.23,-0.14
1782330007.048,90.00,53.01,119.78,93.00,143.59,90.30,97.00,50.00,86.87,97.00,121.64,51.59,-0.20,-0.17,-0.23,-0.15
1782330007.161,90.00,57.43,117.55,93.00,144.50,91.83,97.00,49.87,85.39,97.00,118.06,52.79,-0.21,-0.17,-0.23,-0.16
1782330007.274,90.00,61.73,114.49,93.00,144.91,92.67,97.00,49.72,84.63,97.00,114.81,55.15,-0.22,-0.17,-0.23,-0.17
1782330007.388,90.00,64.50,112.04,93.00,146.36,92.37,97.00,46.98,85.90,97.00,113.18,56.91,-0.22,-0.17,-0.23,-0.18
1782330007.501,90.00,64.05,111.63,93.00,150.29,90.71,97.00,41.86,89.20,97.00,113.72,57.44,-0.22,-0.16,-0.22,-0.18
